id,x_location,y_location,z_location,x_aimpoint,y_aimpoint,z_aimpoint,i_tracking_vector,j_tracking_vector,k_tracking_vector,layout_metric,power_to_receiver,power_reflected,energy,efficiency_annual,efficiency,cosine,intercept,reflectance,attenuation,blocking,shading,clouds
1540.0,-201.91245611307244,71.02173790975581,0.0,0.0,0.0,106.5,0.46913970145476186,-0.32001391968953374,0.8231032934716501,52022.37448208288,18.76127981697545,22.832840705987362,17901.98455818268,0.5843930661420569,0.6768451002418384,0.8579607463588123,0.9019646543407938,0.9025,0.9691369261726641,1.0,1.0,1.0
8992.0,-44.808980744314425,644.2986069554732,0.0,0.0,0.0,106.5,0.017249044039809376,-0.7381460575208679,0.6744203942987728,52026.09284539854,17.085992839588293,22.28738901534813,16303.428282049897,0.60980615439138,0.6164062712704012,0.8374649987805971,0.8757839623259936,0.9025,0.9312283412116147,1.0,1.0,1.0
6426.0,-359.43003493245243,352.87844069172235,0.0,0.0,0.0,106.5,0.40152170482089716,-0.5715502941165376,0.7156190200469938,52031.61803705193,17.617097444782544,21.82544834096351,16810.207485479525,0.5972725195019273,0.635566773818652,0.8201072389261875,0.9101480422399165,0.9025,0.9434769401800958,1.0,1.0,1.0
8303.0,-231.20971380672643,564.3450923553615,0.0,0.0,0.0,106.5,0.20088697803174796,-0.700073892103838,0.6852305945095094,52032.72529126506,17.147257406522595,22.116829764488763,16361.886838284921,0.6063652992748998,0.618616494792061,0.8310561097575451,0.882796201563336,0.9025,0.9342938341525279,1.0,1.0,1.0
8993.0,-26.899221242347412,645.2944843841941,0.0,0.0,0.0,106.5,0.0009130651078533718,-0.7386685053044293,0.6740682499446397,52035.87779043462,17.09707989815836,22.29903231439205,16314.007536410647,0.6101418963358691,0.6168062557779854,0.8379025042870927,0.8758946745749479,0.9025,0.9312283412116148,1.0,1.0,1.0
6301.0,346.0424487515081,352.83682445699577,0.0,0.0,0.0,106.5,-0.43167418274736546,-0.5663666498008514,0.7020585573460051,52037.970431294365,18.22380366059118,22.319019712170423,17389.125630335097,0.6081133052383354,0.6574547331403177,0.8386535454271995,0.9198616931711059,0.9025,0.9443076869282618,1.0,1.0,1.0
8105.0,234.55036181996027,550.5780850360405,0.0,0.0,0.0,106.5,-0.25307205006782946,-0.6887423498318077,0.6794030563830471,52038.56009417003,17.489200047385324,22.368845265342955,16688.167984146305,0.6114834438405604,0.6309526575319975,0.8405257771542152,0.8893258057675053,0.9025,0.9352713522733196,1.0,1.0,1.0
8771.0,35.17508677746554,632.5852223143172,0.0,0.0,0.0,106.5,-0.056151491428060606,-0.7362736828495778,0.674350112295923,52042.15183519918,17.150872624500753,22.35030557597063,16365.33647376026,0.6107927158710301,0.6187469199335595,0.8398291347199267,0.8756526594719258,0.9025,0.9322728392045787,1.0,1.0,1.0
8765.0,-70.24166555452852,629.6566196272236,0.0,0.0,0.0,106.5,0.0416511092783505,-0.7355545570349933,0.6761839089485475,52049.999254522496,17.09683530559692,22.28969201358331,16313.774146561947,0.6096310821743244,0.6167974316850462,0.8375515356294353,0.8752674443902101,0.9025,0.9322728392045787,1.0,1.0,1.0
2628.0,-262.2639873650102,96.48530942595582,0.0,0.0,0.0,106.5,0.502072792449256,-0.34455070407518645,0.7932261489660434,52069.173374001286,18.582666504059286,22.193944570522245,17731.55200769016,0.5868232222239637,0.6704013209866576,0.8339537551881661,0.924593240040724,0.9025,0.9633741045859685,1.0,1.0,1.0
