Heliostat ID,Pos-x,Pos-y,Pos-z,Aim-x,Aim-y,Aim-z,Reflectivity,Soiling,Total eff,Cosine eff,Attenuation,Blocking,Shading,Intercept eff.,Power [kW],Annual energy,Annual efficiency,
829,262.57,201.29,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7596,0.8792,0.9573,1.0000,1.0000,0.9999,94741.96,207009830.1,0.6735,
586,235.58,145.15,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7742,0.8919,0.9619,1.0000,1.0000,0.9999,96571.10,207051219.3,0.6729,
2015,-296.25,471.03,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7065,0.8347,0.9380,1.0000,1.0000,0.9998,88124.43,207072209.1,0.6719,
2698,131.17,671.57,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7017,0.8389,0.9273,1.0000,1.0000,0.9994,87519.81,207082180.2,0.6768,
2872,24.98,711.84,0.00,0.00,0.00,150.00,0.9500,0.9500,0.6948,0.8356,0.9250,0.9967,1.0000,0.9993,86661.44,207082474.0,0.6833,
2870,-24.98,711.84,0.00,0.00,0.00,150.00,0.9500,0.9500,0.6927,0.8347,0.9250,0.9948,1.0000,0.9993,86401.23,207141165.5,0.6833,
1651,187.12,454.49,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7044,0.8593,0.9436,0.9627,1.0000,1.0000,87866.97,207151696.9,0.6858,
1909,250.58,471.84,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7229,0.8523,0.9399,1.0000,1.0000,0.9999,90170.30,207161809.1,0.6752,
200,-173.99,54.89,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7882,0.9042,0.9694,1.0000,1.0000,0.9963,98312.26,207167051.9,0.6627,
2274,-243.67,553.11,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7035,0.8349,0.9340,1.0000,1.0000,0.9998,87755.67,207188308.7,0.6738,
1249,-295.88,291.29,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7258,0.8466,0.9501,1.0000,1.0000,0.9999,90535.60,207203653.1,0.6723,
2145,-272.24,512.62,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7050,0.8348,0.9360,1.0000,1.0000,0.9998,87942.04,207209527.3,0.6731,
2871,0.00,712.28,0.00,0.00,0.00,150.00,0.9500,0.9500,0.6938,0.8352,0.9250,0.9958,1.0000,0.9993,86534.47,207289796.6,0.6839,
1340,-297.81,314.13,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7231,0.8448,0.9486,1.0000,1.0000,0.9999,90199.17,207292405.6,0.6723,
2684,-200.97,654.08,0.00,0.00,0.00,150.00,0.9500,0.9500,0.6952,0.8311,0.9273,1.0000,1.0000,0.9995,86717.33,207313186.2,0.6789,
1888,-273.31,459.05,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7103,0.8385,0.9399,0.9987,1.0000,0.9999,88599.61,207318204.1,0.6733,
2687,-131.17,671.57,0.00,0.00,0.00,150.00,0.9500,0.9500,0.6975,0.8339,0.9273,1.0000,1.0000,0.9995,87002.02,207321066.5,0.6768,
1432,-299.42,338.48,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7203,0.8429,0.9470,1.0000,1.0000,0.9999,89846.49,207333907.2,0.6721,
261,180.87,71.38,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7969,0.9188,0.9685,0.9955,1.0000,0.9968,99395.43,207336625.6,0.6665,
2533,-174.10,632.72,0.00,0.00,0.00,150.00,0.9500,0.9500,0.6998,0.8344,0.9296,1.0000,1.0000,0.9996,87285.68,207337705.3,0.6756,
2404,-211.24,593.87,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7017,0.8347,0.9318,1.0000,1.0000,0.9997,87525.26,207348768.0,0.6750,
2290,216.39,564.34,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7127,0.8457,0.9340,1.0000,1.0000,0.9998,88896.03,207354206.6,0.6762,
750,-260.93,179.71,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7459,0.8624,0.9585,1.0000,1.0000,0.9999,93040.02,207363288.0,0.6705,
1523,-299.69,363.29,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7177,0.8413,0.9453,1.0000,1.0000,0.9999,89516.16,207379600.7,0.6721,
2036,248.92,497.67,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7194,0.8499,0.9380,1.0000,1.0000,0.9999,89735.41,207379851.8,0.6757,
2543,143.01,640.47,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7056,0.8413,0.9296,1.0000,1.0000,0.9996,88012.14,207453656.5,0.6772,
2417,182.00,603.47,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7092,0.8436,0.9318,1.0000,1.0000,0.9997,88461.46,207491137.0,0.6770,
400,144.72,185.67,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7359,0.9167,0.9653,0.9215,1.0000,1.0000,91792.40,207512397.1,0.6826,
1759,-272.62,433.46,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7019,0.8406,0.9418,0.9825,1.0000,0.9999,87553.82,207521023.6,0.6810,
1762,-206.44,468.60,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7088,0.8461,0.9418,0.9856,1.0000,1.0000,88405.66,207524663.1,0.6765,
1066,-289.41,248.05,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7269,0.8506,0.9530,0.9938,1.0000,0.9999,90674.48,207552603.7,0.6754,
2146,-246.90,525.30,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7066,0.8366,0.9360,1.0000,1.0000,0.9998,88137.63,207600040.0,0.6747,
2016,-272.91,484.93,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7082,0.8367,0.9380,1.0000,1.0000,0.9998,88337.83,207602013.1,0.6740,
1180,273.51,288.51,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7458,0.8684,0.9516,1.0000,1.0000,1.0000,93028.86,207660068.0,0.6772,
975,-268.62,246.80,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7214,0.8561,0.9544,0.9783,1.0000,1.0000,89977.98,207748600.2,0.6777,
2534,-143.01,640.47,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7009,0.8357,0.9296,1.0000,1.0000,0.9996,87424.40,207755075.6,0.6772,
1781,251.14,446.24,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7224,0.8548,0.9418,0.9943,1.0000,0.9999,90102.91,207757366.0,0.6846,
2163,220.97,536.72,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7162,0.8480,0.9360,1.0000,1.0000,0.9999,89340.86,207762782.6,0.6773,
1635,-187.12,454.49,0.00,0.00,0.00,150.00,0.9500,0.9500,0.6899,0.8498,0.9436,0.9533,1.0000,1.0000,86049.94,207782860.2,0.6858,
526,232.00,127.12,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7770,0.8943,0.9629,1.0000,1.0000,0.9998,96919.25,207791989.8,0.6754,
349,203.19,80.19,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7910,0.9078,0.9666,1.0000,1.0000,0.9988,98664.37,207812928.8,0.6709,
1889,-250.58,471.84,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7127,0.8404,0.9399,0.9998,1.0000,0.9999,88900.42,207833910.6,0.6752,
2542,111.59,646.68,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7056,0.8412,0.9296,1.0000,1.0000,0.9997,88006.86,207846042.4,0.6785,
2275,-216.39,564.34,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7050,0.8365,0.9340,1.0000,1.0000,0.9998,87932.90,207852636.8,0.6762,
2405,-182.00,603.47,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7030,0.8361,0.9318,1.0000,1.0000,0.9997,87683.63,207891778.9,0.6770,
387,-144.72,185.67,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7291,0.9041,0.9653,0.9258,1.0000,1.0000,90942.80,207942097.0,0.6826,
2289,188.59,574.23,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7130,0.8460,0.9340,1.0000,1.0000,0.9998,88934.69,207994016.6,0.6784,
2017,-248.92,497.67,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7098,0.8385,0.9380,1.0000,1.0000,0.9999,88537.30,208005170.5,0.6757,
2416,152.34,611.64,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7093,0.8437,0.9318,1.0000,1.0000,0.9998,88478.26,208009512.5,0.6788,
1271,275.10,310.99,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7424,0.8659,0.9501,1.0000,1.0000,1.0000,92607.43,208012893.9,0.6774,
811,-262.57,201.29,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7436,0.8607,0.9573,1.0000,1.0000,0.9999,92755.76,208036637.8,0.6735,
1908,227.26,483.51,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7235,0.8529,0.9399,1.0000,1.0000,0.9999,90242.94,208040308.8,0.6780,
1361,275.45,333.91,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7392,0.8635,0.9486,1.0000,1.0000,0.9999,92205.23,208068912.6,0.6772,
2535,-111.59,646.68,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7019,0.8369,0.9296,1.0000,1.0000,0.9997,87548.54,208080878.9,0.6785,
1655,271.75,409.55,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7292,0.8564,0.9436,1.0000,1.0000,0.9999,90958.12,208081065.8,0.6769,
1452,275.38,358.31,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7358,0.8610,0.9470,1.0000,1.0000,0.9999,91783.45,208102800.9,0.6771,
647,238.63,164.35,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7712,0.8894,0.9608,1.0000,1.0000,1.0000,96198.17,208107160.3,0.6776,
566,-235.58,145.15,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7579,0.8731,0.9619,1.0000,1.0000,0.9999,94533.51,208134060.1,0.6729,
1542,273.94,383.08,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7326,0.8587,0.9453,1.0000,1.0000,0.9999,91379.69,208136086.1,0.6771,
2541,79.89,651.36,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7054,0.8410,0.9296,1.0000,1.0000,0.9997,87986.16,208148185.3,0.6794,
2035,224.34,509.22,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7199,0.8505,0.9380,1.0000,1.0000,0.9999,89801.86,208163896.1,0.6783,
443,-227.22,109.85,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7629,0.8775,0.9639,1.0000,1.0000,0.9995,95163.72,208183071.8,0.6706,
2694,35.98,683.31,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7011,0.8381,0.9273,1.0000,1.0000,0.9997,87457.13,208209554.7,0.6817,
2147,-220.97,536.72,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7081,0.8383,0.9360,1.0000,1.0000,0.9999,88319.38,208293244.1,0.6773,
2536,-79.89,651.36,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7028,0.8379,0.9296,1.0000,1.0000,0.9997,87658.15,208316139.4,0.6794,
2691,-35.98,683.31,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7000,0.8367,0.9273,1.0000,1.0000,0.9997,87315.19,208321178.6,0.6817,
2406,-152.34,611.64,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7041,0.8375,0.9318,1.0000,1.0000,0.9998,87827.74,208344185.5,0.6788,
2540,48.01,654.48,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7051,0.8407,0.9296,1.0000,1.0000,0.9997,87950.28,208360615.4,0.6801,
2276,-188.59,574.23,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7063,0.8380,0.9340,1.0000,1.0000,0.9998,88096.16,208427362.1,0.6784,
998,250.97,264.73,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7452,0.8756,0.9544,0.9881,1.0000,1.0000,92950.99,208430233.7,0.6840,
2162,194.52,546.86,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7166,0.8484,0.9360,1.0000,1.0000,0.9999,89385.83,208434032.1,0.6796,
2415,122.31,618.34,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7093,0.8437,0.9318,1.0000,1.0000,0.9998,88479.63,208438996.5,0.6802,
1780,229.06,457.97,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7240,0.8555,0.9418,0.9956,1.0000,1.0000,90307.42,208442480.6,0.6868,
2537,-48.01,654.48,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7035,0.8388,0.9296,1.0000,1.0000,0.9997,87753.22,208461473.2,0.6801,
1760,-251.14,446.24,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7043,0.8425,0.9418,0.9835,1.0000,0.9999,87845.79,208465145.7,0.6846,
2539,16.02,656.04,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7047,0.8402,0.9296,1.0000,1.0000,0.9997,87899.40,208483600.9,0.6804,
1090,271.62,267.41,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7490,0.8709,0.9530,1.0000,1.0000,1.0000,93431.41,208491972.9,0.6828,
2538,-16.02,656.04,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7042,0.8395,0.9296,1.0000,1.0000,0.9997,87833.67,208517234.4,0.6804,
2288,160.35,582.75,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7132,0.8462,0.9340,1.0000,1.0000,0.9998,88957.93,208546465.1,0.6803,
1158,-273.51,288.51,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7316,0.8518,0.9516,1.0000,1.0000,1.0000,91250.71,208573113.2,0.6772,
244,-180.87,71.38,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7845,0.9008,0.9685,1.0000,1.0000,0.9963,97851.14,208633397.0,0.6665,
1890,-227.26,483.51,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7144,0.8422,0.9399,1.0000,1.0000,0.9999,89109.05,208648621.8,0.6780,
2407,-122.31,618.34,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7052,0.8387,0.9318,1.0000,1.0000,0.9998,87957.70,208707261.2,0.6802,
2018,-224.34,509.22,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7113,0.8403,0.9380,1.0000,1.0000,0.9999,88723.53,208725864.0,0.6783,
707,240.31,184.23,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7683,0.8871,0.9597,1.0000,1.0000,1.0000,95837.51,208732801.0,0.6793,
2414,91.99,623.57,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7092,0.8435,0.9318,1.0000,1.0000,0.9998,88465.84,208780217.2,0.6813,
1907,203.39,494.02,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7239,0.8535,0.9399,1.0000,1.0000,1.0000,90300.79,208791682.0,0.6805,
1631,-271.75,409.55,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7175,0.8426,0.9436,1.0000,1.0000,0.9999,89491.57,208800956.3,0.6769,
2034,199.22,519.56,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7204,0.8510,0.9380,1.0000,1.0000,0.9999,89853.23,208865297.5,0.6807,
1250,-275.10,310.99,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7286,0.8498,0.9501,1.0000,1.0000,1.0000,90884.19,208880263.2,0.6774,
1524,-273.94,383.08,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7203,0.8443,0.9453,1.0000,1.0000,0.9999,89843.47,208896027.5,0.6772,
1433,-275.38,358.31,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7230,0.8460,0.9470,1.0000,1.0000,0.9999,90181.40,208899750.3,0.6771,
2148,-194.52,546.86,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7094,0.8399,0.9360,1.0000,1.0000,0.9999,88487.66,208899822.7,0.6796,
1341,-275.45,333.91,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7259,0.8479,0.9486,1.0000,1.0000,0.9999,90541.05,208901113.1,0.6772,
2277,-160.35,582.75,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7075,0.8394,0.9340,1.0000,1.0000,0.9998,88245.64,208914137.5,0.6803,
2408,-91.99,623.57,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7061,0.8398,0.9318,1.0000,1.0000,0.9998,88073.51,208981722.5,0.6813,
2287,131.72,589.88,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7132,0.8463,0.9340,1.0000,1.0000,0.9999,88966.03,209012300.8,0.6818,
505,-232.00,127.12,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7570,0.8751,0.9629,0.9956,1.0000,0.9998,94426.94,209018274.3,0.6754,
2161,167.60,555.71,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7168,0.8487,0.9360,1.0000,1.0000,0.9999,89415.69,209020469.8,0.6815,
2413,61.45,627.32,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7090,0.8433,0.9318,1.0000,1.0000,0.9998,88437.08,209033473.0,0.6821,
1761,-229.06,457.97,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7065,0.8443,0.9418,0.9845,1.0000,1.0000,88129.72,209072651.7,0.6868,
1541,246.88,401.05,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7338,0.8601,0.9453,1.0000,1.0000,1.0000,91528.47,209077451.9,0.6802,
332,-203.19,80.19,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7743,0.8889,0.9666,1.0000,1.0000,0.9986,96587.29,209096012.4,0.6709,
628,-238.63,164.35,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7552,0.8710,0.9608,1.0000,1.0000,1.0000,94204.92,209145399.6,0.6776,
2409,-61.45,627.32,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7069,0.8408,0.9318,1.0000,1.0000,0.9998,88175.10,209167955.8,0.6821,
2412,30.76,629.57,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7087,0.8428,0.9318,1.0000,1.0000,0.9998,88393.49,209198877.7,0.6825,
2410,-30.76,629.57,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7076,0.8416,0.9318,1.0000,1.0000,0.9998,88262.38,209266162.8,0.6825,
2411,0.00,630.32,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7082,0.8423,0.9318,1.0000,1.0000,0.9998,88335.22,209276450.2,0.6827,
768,241.30,205.31,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7653,0.8847,0.9585,1.0000,1.0000,1.0000,95455.90,209298539.6,0.6816,
2278,-131.72,589.88,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7086,0.8407,0.9340,1.0000,1.0000,0.9999,88381.37,209313802.2,0.6818,
1891,-203.39,494.02,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7158,0.8439,0.9399,1.0000,1.0000,0.9999,89287.30,209335731.9,0.6805,
1179,252.98,306.67,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7474,0.8703,0.9516,1.0000,1.0000,1.0000,93224.42,209342507.6,0.6816,
2019,-199.22,519.56,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7127,0.8419,0.9380,1.0000,1.0000,0.9999,88896.79,209363093.4,0.6807,
2286,102.77,595.61,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7132,0.8462,0.9340,1.0000,1.0000,0.9999,88959.20,209391799.1,0.6830,
976,-250.97,264.73,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7248,0.8593,0.9544,0.9793,1.0000,1.0000,90409.88,209417079.1,0.6840,
2149,-167.60,555.71,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7107,0.8414,0.9360,1.0000,1.0000,0.9999,88642.59,209420935.1,0.6815,
1906,179.04,503.36,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7243,0.8539,0.9399,1.0000,1.0000,1.0000,90344.06,209463621.0,0.6827,
2033,173.63,528.67,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7207,0.8513,0.9380,1.0000,1.0000,0.9999,89889.76,209484580.4,0.6827,
2160,140.28,563.22,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7170,0.8488,0.9360,1.0000,1.0000,0.9999,89430.65,209522424.9,0.6832,
1067,-271.62,267.41,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7308,0.8539,0.9530,0.9951,1.0000,1.0000,91153.91,209538299.7,0.6828,
1270,253.01,329.21,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7439,0.8676,0.9501,1.0000,1.0000,1.0000,92791.74,209591533.1,0.6819,
1451,250.03,376.44,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7371,0.8625,0.9470,1.0000,1.0000,1.0000,91944.44,209593771.8,0.6817,
1360,251.78,352.10,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7406,0.8651,0.9486,1.0000,1.0000,1.0000,92378.03,209606389.4,0.6817,
2279,-102.77,595.61,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7095,0.8419,0.9340,1.0000,1.0000,0.9999,88503.29,209626722.0,0.6830,
2285,73.58,599.91,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7130,0.8460,0.9340,1.0000,1.0000,0.9999,88937.55,209684982.8,0.6840,
689,-240.31,184.23,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7528,0.8692,0.9597,1.0000,1.0000,1.0000,93896.94,209731592.8,0.6793,
1525,-246.88,401.05,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7227,0.8472,0.9453,1.0000,1.0000,1.0000,90147.39,209763695.1,0.6802,
1540,218.66,417.12,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7348,0.8613,0.9453,1.0000,1.0000,1.0000,91649.18,209769531.1,0.6826,
828,240.74,226.94,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7623,0.8824,0.9573,1.0000,1.0000,1.0000,95090.43,209828935.6,0.6837,
1450,223.49,392.78,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7382,0.8638,0.9470,1.0000,1.0000,1.0000,92077.85,209836452.5,0.6826,
