Heliostat ID,Pos-x,Pos-y,Pos-z,Aim-x,Aim-y,Aim-z,Reflectivity,Soiling,Total eff,Cosine eff,Attenuation,Blocking,Shading,Intercept eff.,Power [kW],Annual energy,Annual efficiency,
5833,-1256.41,16.98,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0121,0.7330,0.8823,1.0000,1.0000,0.0208,1512.88,3594616.3,0.0099,
5460,1159.05,15.66,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0138,0.7656,0.8896,1.0000,1.0000,0.0224,1719.83,3918410.8,0.0109,
5337,-1159.05,15.66,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0134,0.7363,0.8896,1.0000,1.0000,0.0227,1670.46,3957641.2,0.0109,
3811,873.86,8.86,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0142,0.7783,0.9118,1.0000,1.0000,0.0222,1773.41,3967596.4,0.0110,
3722,-873.86,8.86,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0138,0.7496,0.9118,1.0000,1.0000,0.0223,1719.81,4008381.1,0.0110,
4964,1069.12,14.45,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0152,0.7690,0.8965,1.0000,1.0000,0.0244,1891.26,4251581.4,0.0117,
4841,-1069.12,14.45,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0147,0.7399,0.8965,1.0000,1.0000,0.0246,1836.35,4294348.3,0.0117,
3453,805.62,8.17,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0155,0.7826,0.9173,1.0000,1.0000,0.0239,1932.27,4299935.6,0.0119,
3364,-805.62,8.17,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0150,0.7542,0.9173,1.0000,1.0000,0.0240,1872.63,4345255.2,0.0119,
4468,986.05,13.33,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0162,0.7726,0.9030,0.9756,1.0000,0.0264,2021.89,4596964.1,0.0129,
2443,630.30,5.40,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0168,0.7973,0.9318,1.0000,1.0000,0.0250,2095.04,4621602.7,0.0128,
3095,742.54,7.53,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0167,0.7872,0.9225,0.9893,1.0000,0.0257,2079.93,4623984.0,0.0129,
4345,-986.05,13.33,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0157,0.7437,0.9030,0.9732,1.0000,0.0266,1957.55,4645228.1,0.0128,
6532,1361.38,39.39,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0172,0.7606,0.8745,0.7121,1.0000,0.0401,2139.30,4646713.8,0.0128,
2379,-630.30,5.40,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0162,0.7698,0.9318,1.0000,1.0000,0.0251,2025.12,4672838.1,0.0128,
3006,-742.54,7.53,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0161,0.7591,0.9225,0.9861,1.0000,0.0258,2007.72,4674355.0,0.0129,
6357,-1361.38,39.39,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0170,0.7310,0.8745,0.7254,1.0000,0.0406,2117.97,4679206.3,0.0128,
2187,580.41,4.97,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0182,0.8030,0.9360,1.0000,1.0000,0.0269,2273.48,4988757.5,0.0139,
2314,604.08,19.92,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0182,0.8016,0.9340,1.0000,1.0000,0.0269,2264.71,4990380.7,0.0139,
2123,-580.41,4.97,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0176,0.7758,0.9360,1.0000,1.0000,0.0269,2195.36,5045488.6,0.0139,
2251,-604.08,19.92,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0175,0.7743,0.9340,1.0000,1.0000,0.0269,2186.48,5046929.9,0.0139,
2737,684.22,6.94,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0183,0.7921,0.9273,1.0000,1.0000,0.0276,2285.21,5065351.0,0.0141,
2648,-684.22,6.94,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0177,0.7643,0.9273,1.0000,1.0000,0.0277,2211.06,5120344.4,0.0141,
1931,534.24,4.57,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0195,0.8090,0.9399,0.9887,1.0000,0.0288,2437.72,5337093.5,0.0149,
2058,556.15,18.34,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0197,0.8075,0.9380,1.0000,1.0000,0.0288,2455.82,5365140.2,0.0149,
1867,-534.24,4.57,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0188,0.7822,0.9399,0.9855,1.0000,0.0287,2343.78,5399712.7,0.0149,
1995,-556.15,18.34,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0190,0.7805,0.9380,1.0000,1.0000,0.0287,2368.38,5427876.1,0.0149,
1675,491.49,4.21,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0205,0.8154,0.9436,0.9574,1.0000,0.0309,2558.58,5603332.8,0.0157,
1611,-491.49,4.21,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0197,0.7890,0.9436,0.9565,1.0000,0.0307,2462.89,5668891.1,0.0157,
1802,511.78,16.88,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0208,0.8137,0.9418,0.9744,1.0000,0.0309,2593.25,5724652.9,0.0161,
1739,-511.78,16.88,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0200,0.7871,0.9418,0.9717,1.0000,0.0307,2491.24,5794165.1,0.0161,
6204,1308.79,34.26,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0230,0.7618,0.8784,1.0000,1.0000,0.0380,2862.79,6524144.7,0.0180,
6082,-1308.79,34.26,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0223,0.7323,0.8784,1.0000,1.0000,0.0384,2781.89,6586840.2,0.0180,
4220,947.43,24.80,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0237,0.7752,0.9060,0.7060,1.0000,0.0531,2961.31,6648863.0,0.0178,
4098,-947.43,24.80,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0238,0.7465,0.9060,0.7289,1.0000,0.0535,2966.89,6678382.5,0.0178,
5708,1207.43,31.61,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0254,0.7648,0.8860,1.0000,1.0000,0.0416,3169.68,7246410.9,0.0201,
5586,-1207.43,31.61,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0247,0.7355,0.8860,1.0000,1.0000,0.0420,3079.31,7318402.7,0.0201,
5212,1113.81,29.16,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0280,0.7680,0.8931,1.0000,1.0000,0.0452,3492.86,7893226.0,0.0218,
5090,-1113.81,29.16,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0272,0.7389,0.8931,1.0000,1.0000,0.0457,3392.23,7971617.0,0.0218,
4716,1027.33,26.90,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0304,0.7715,0.8997,0.9899,1.0000,0.0491,3794.92,8628994.1,0.0240,
4594,-1027.33,26.90,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0294,0.7425,0.8997,0.9866,1.0000,0.0495,3672.05,8719347.0,0.0240,
6531,1360.47,63.37,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0332,0.7617,0.8745,0.8554,1.0000,0.0645,4136.31,9723687.8,0.0262,
6358,-1360.47,63.37,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0328,0.7322,0.8745,0.8698,1.0000,0.0652,4087.74,9785583.2,0.0262,
5955,1255.58,48.79,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0359,0.7641,0.8823,1.0000,1.0000,0.0590,4477.58,10271938.4,0.0285,
5834,-1255.58,48.79,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0349,0.7347,0.8823,1.0000,1.0000,0.0596,4350.74,10372484.0,0.0285,
3989,909.02,25.17,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0372,0.7773,0.9090,1.0000,1.0000,0.0583,4639.03,10422055.1,0.0288,
3901,-909.02,25.17,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0361,0.7487,0.9090,1.0000,1.0000,0.0587,4500.46,10528303.5,0.0288,
5459,1158.28,45.01,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0396,0.7672,0.8896,1.0000,1.0000,0.0644,4944.77,11307177.3,0.0314,
3631,838.12,23.20,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0406,0.7815,0.9147,1.0000,1.0000,0.0629,5058.25,11324733.0,0.0313,
5338,-1158.28,45.01,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0385,0.7380,0.8896,1.0000,1.0000,0.0650,4803.34,11419271.5,0.0314,
3543,-838.12,23.20,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0393,0.7531,0.9147,1.0000,1.0000,0.0632,4904.18,11442174.6,0.0313,
3273,772.59,21.39,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0441,0.7860,0.9200,1.0000,1.0000,0.0676,5506.61,12238954.3,0.0339,
4963,1068.41,41.51,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0436,0.7706,0.8965,1.0000,1.0000,0.0699,5436.90,12270954.6,0.0339,
3185,-772.59,21.39,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0428,0.7578,0.9200,1.0000,1.0000,0.0680,5335.11,12369734.2,0.0339,
4842,-1068.41,41.51,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0423,0.7415,0.8965,1.0000,1.0000,0.0705,5279.60,12393243.6,0.0339,
6203,1307.50,67.39,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0452,0.7634,0.8784,1.0000,1.0000,0.0746,5633.37,12885736.5,0.0354,
6083,-1307.50,67.39,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0439,0.7340,0.8784,1.0000,1.0000,0.0754,5474.82,13007776.6,0.0354,
2915,712.00,19.71,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0468,0.7907,0.9250,0.9752,1.0000,0.0727,5838.65,13048118.7,0.0364,
2827,-712.00,19.71,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0452,0.7628,0.9250,0.9726,1.0000,0.0730,5637.40,13191023.8,0.0364,
4467,985.39,38.29,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0466,0.7742,0.9030,0.9759,1.0000,0.0757,5812.98,13257430.3,0.0370,
4346,-985.39,38.29,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0451,0.7453,0.9030,0.9733,1.0000,0.0763,5627.37,13395970.8,0.0370,
1465,451.83,8.52,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0511,0.8228,0.9470,1.0000,1.0000,0.0727,6372.78,13863083.8,0.0386,
1420,-451.83,8.52,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0492,0.7969,0.9470,1.0000,1.0000,0.0722,6134.48,14027901.3,0.0386,
5707,1206.24,62.17,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0500,0.7664,0.8860,1.0000,1.0000,0.0816,6236.23,14310320.5,0.0397,
5587,-1206.24,62.17,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0486,0.7372,0.8860,1.0000,1.0000,0.0824,6059.12,14450414.2,0.0397,
1283,415.13,7.83,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0553,0.8300,0.9501,1.0000,1.0000,0.0777,6900.09,14935517.8,0.0417,
1238,-415.13,7.83,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0532,0.8045,0.9501,1.0000,1.0000,0.0771,6635.20,15116216.3,0.0417,
6529,1357.40,111.27,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0549,0.7639,0.8745,0.8060,1.0000,0.1129,6842.53,15118640.9,0.0419,
6360,-1357.40,111.27,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0538,0.7346,0.8745,0.8135,1.0000,0.1141,6713.43,15256445.2,0.0419,
6530,1359.15,87.34,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0534,0.7628,0.8745,1.0000,1.0000,0.0887,6664.36,15300015.5,0.0421,
6359,-1359.15,87.34,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0519,0.7334,0.8745,1.0000,1.0000,0.0897,6477.98,15443070.2,0.0421,
5211,1112.71,57.35,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0551,0.7696,0.8931,1.0000,1.0000,0.0888,6870.75,15590132.7,0.0430,
5091,-1112.71,57.35,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0535,0.7406,0.8931,1.0000,1.0000,0.0896,6673.54,15742378.4,0.0430,
1101,381.10,7.19,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0593,0.8377,0.9530,0.9898,1.0000,0.0831,7392.48,16086696.5,0.0452,
1056,-381.10,7.19,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0567,0.8127,0.9530,0.9863,1.0000,0.0823,7076.34,16290464.0,0.0452,
919,347.75,6.56,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0593,0.8462,0.9559,0.9115,1.0000,0.0892,7399.14,16363392.1,0.0451,
874,-347.75,6.56,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0575,0.8217,0.9559,0.9212,1.0000,0.0881,7178.01,16541496.5,0.0451,
5954,1253.94,80.56,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0593,0.7657,0.8823,1.0000,1.0000,0.0972,7394.29,17027391.9,0.0471,
4715,1026.32,52.90,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0599,0.7731,0.8997,0.9902,1.0000,0.0963,7465.46,17039885.9,0.0474,
5835,-1253.94,80.56,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0576,0.7364,0.8823,1.0000,1.0000,0.0982,7185.69,17192004.0,0.0471,
2570,655.88,21.63,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0621,0.7962,0.9296,1.0000,1.0000,0.0930,7745.75,17196857.0,0.0477,
4595,-1026.32,52.90,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0579,0.7442,0.8997,0.9867,1.0000,0.0971,7223.01,17215487.5,0.0474,
2507,-655.88,21.63,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0601,0.7686,0.9296,1.0000,1.0000,0.0931,7492.01,17383787.7,0.0477,
3810,873.01,39.50,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0634,0.7804,0.9118,1.0000,1.0000,0.0987,7903.96,17781382.9,0.0492,
3723,-873.01,39.50,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0615,0.7519,0.9118,1.0000,1.0000,0.0993,7666.32,17961861.6,0.0492,
4219,946.50,48.78,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0649,0.7768,0.9060,0.9820,1.0000,0.1041,8098.65,18314990.5,0.0501,
6528,1355.22,135.17,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0628,0.7650,0.8745,0.7602,1.0000,0.1369,7835.41,18392265.3,0.0493,
6361,-1355.22,135.17,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0626,0.7358,0.8745,0.7798,1.0000,0.1383,7814.18,18472093.6,0.0493,
4099,-946.50,48.78,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0636,0.7481,0.9060,0.9905,1.0000,0.1049,7927.58,18488175.2,0.0501,
5458,1156.77,74.32,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0654,0.7688,0.8896,1.0000,1.0000,0.1060,8163.84,18739657.9,0.0519,
5339,-1156.77,74.32,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0636,0.7397,0.8896,1.0000,1.0000,0.1071,7931.25,18923174.1,0.0519,
2736,683.56,30.93,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0700,0.7943,0.9273,0.8584,1.0000,0.1227,8732.69,19173262.0,0.0534,
3452,804.84,36.41,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0690,0.7847,0.9173,1.0000,1.0000,0.1062,8609.20,19271613.9,0.0534,
6202,1305.38,100.47,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0673,0.7650,0.8784,1.0000,1.0000,0.1110,8397.33,19281815.1,0.0530,
2649,-683.56,30.93,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0682,0.7665,0.9273,0.8635,1.0000,0.1230,8502.22,19368825.2,0.0535,
6084,-1305.38,100.47,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0654,0.7357,0.8784,1.0000,1.0000,0.1122,8162.04,19462016.6,0.0530,
3365,-804.84,36.41,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0669,0.7565,0.9173,1.0000,1.0000,0.1068,8344.93,19472060.8,0.0534,
4962,1067.02,68.55,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0719,0.7721,0.8965,1.0000,1.0000,0.1152,8973.84,20337622.4,0.0561,
4843,-1067.02,68.55,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0699,0.7432,0.8965,1.0000,1.0000,0.1162,8715.19,20537831.9,0.0561,
3094,741.82,33.56,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0743,0.7893,0.9225,0.9897,1.0000,0.1142,9267.53,20722365.7,0.0576,
3007,-741.82,33.56,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0717,0.7613,0.9225,0.9862,1.0000,0.1147,8944.74,20945279.7,0.0576,
5706,1204.28,92.69,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0745,0.7680,0.8860,1.0000,1.0000,0.1213,9293.37,21408216.8,0.0593,
5588,-1204.28,92.69,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0724,0.7389,0.8860,1.0000,1.0000,0.1225,9030.53,21615167.7,0.0593,
4466,984.11,63.22,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0769,0.7757,0.9030,0.9761,1.0000,0.1246,9593.99,21832562.3,0.0606,
4347,-984.11,63.22,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0745,0.7470,0.9030,0.9733,1.0000,0.1257,9286.66,22053238.9,0.0606,
5210,1110.90,85.51,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0821,0.7712,0.8931,1.0000,1.0000,0.1320,10235.60,23324019.0,0.0643,
5092,-1110.90,85.51,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0797,0.7422,0.8931,1.0000,1.0000,0.1332,9942.98,23548599.4,0.0643,
5953,1251.50,112.28,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0826,0.7673,0.8823,1.0000,1.0000,0.1351,10298.84,23652426.3,0.0651,
3988,907.58,57.02,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0842,0.7795,0.9090,1.0000,1.0000,0.1316,10499.93,23722157.9,0.0655,
5836,-1251.50,112.28,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0802,0.7382,0.8823,1.0000,1.0000,0.1365,10009.59,23873406.7,0.0651,
3902,-907.58,57.02,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0817,0.7510,0.9090,1.0000,1.0000,0.1326,10187.94,23958978.8,0.0655,
6525,1346.19,206.59,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0840,0.7683,0.8745,0.6671,1.0000,0.2076,10473.84,24149878.7,0.0645,
6364,-1346.19,206.59,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0847,0.7394,0.8745,0.6920,1.0000,0.2098,10566.33,24205299.0,0.0645,
1674,490.70,28.19,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0912,0.8182,0.9436,0.6398,1.0000,0.2046,11378.28,24890731.1,0.0694,
1612,-490.70,28.19,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0895,0.7919,0.9436,0.6509,1.0000,0.2038,11161.04,25070993.3,0.0694,
4714,1024.65,78.87,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0892,0.7747,0.8997,0.9905,1.0000,0.1431,11120.75,25483192.1,0.0709,
4217,942.81,96.64,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0954,0.7799,0.9060,0.7320,1.0000,0.2045,11905.71,25656692.6,0.0713,
6201,1302.41,133.49,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0894,0.7666,0.8784,1.0000,1.0000,0.1471,11147.16,25696586.1,0.0707,
4596,-1024.65,78.87,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0863,0.7459,0.8997,0.9868,1.0000,0.1443,10758.61,25742946.3,0.0709,
3630,836.79,52.58,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0917,0.7837,0.9147,1.0000,1.0000,0.1418,11442.90,25776744.4,0.0712,
4101,-942.81,96.64,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0941,0.7515,0.9060,0.7433,1.0000,0.2060,11735.32,25866696.3,0.0714,
6085,-1302.41,133.49,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0869,0.7374,0.8784,1.0000,1.0000,0.1486,10836.30,25933418.8,0.0707,
3544,-836.79,52.58,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0890,0.7553,0.9147,1.0000,1.0000,0.1427,11096.30,26038438.2,0.0712,
5457,1154.52,103.58,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0911,0.7704,0.8896,1.0000,1.0000,0.1473,11366.54,26194628.9,0.0726,
5340,-1154.52,103.58,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0885,0.7414,0.8896,1.0000,1.0000,0.1487,11044.05,26447884.7,0.0726,
2735,682.05,54.88,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0979,0.7964,0.9273,0.6804,1.0000,0.2160,12214.96,27376951.6,0.0738,
2650,-682.05,54.88,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0979,0.7688,0.9273,0.7025,1.0000,0.2166,12209.52,27507485.0,0.0738,
4218,944.96,72.73,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0983,0.7784,0.9060,0.9990,1.0000,0.1546,12263.33,27709201.8,0.0767,
3272,771.36,48.46,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0998,0.7881,0.9200,1.0000,1.0000,0.1525,12449.86,27849810.8,0.0771,
4100,-944.96,72.73,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0950,0.7498,0.9060,0.9946,1.0000,0.1558,11850.70,27987722.5,0.0767,
3186,-771.36,48.46,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0967,0.7600,0.9200,1.0000,1.0000,0.1533,12064.45,28141097.2,0.0771,
6527,1352.63,159.03,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0971,0.7661,0.8745,1.0000,1.0000,0.1607,12116.63,28226017.4,0.0781,
4961,1064.94,95.54,0.00,0.00,0.00,150.00,0.9500,0.9500,0.1001,0.7737,0.8965,1.0000,1.0000,0.1599,12489.01,28422823.8,0.0784,
6362,-1352.63,159.03,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0945,0.7370,0.8745,1.0000,1.0000,0.1624,11781.23,28487742.3,0.0781,
5705,1201.55,123.15,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0989,0.7696,0.8860,1.0000,1.0000,0.1607,12331.78,28520445.3,0.0790,
4844,-1064.94,95.54,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0973,0.7449,0.8965,1.0000,1.0000,0.1614,12130.48,28698243.7,0.0784,
6526,1349.62,182.84,0.00,0.00,0.00,150.00,0.9500,0.9500,0.1002,0.7672,0.8745,0.8979,1.0000,0.1842,12494.47,28776224.7,0.0799,
5589,-1201.55,123.15,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0961,0.7406,0.8860,1.0000,1.0000,0.1623,11984.54,28792535.2,0.0790,
6363,-1349.62,182.84,0.00,0.00,0.00,150.00,0.9500,0.9500,0.0976,0.7382,0.8745,0.8995,1.0000,0.1862,12172.06,29038252.3,0.0799,
2914,710.88,44.66,0.00,0.00,0.00,150.00,0.9500,0.9500,0.1058,0.7929,0.9250,0.9755,1.0000,0.1639,13196.58,29874724.3,0.0837,
2828,-710.88,44.66,0.00,0.00,0.00,150.00,0.9500,0.9500,0.1021,0.7651,0.9250,0.9726,1.0000,0.1644,12740.44,30202452.3,0.0837,
5952,1248.25,143.93,0.00,0.00,0.00,150.00,0.9500,0.9500,0.1057,0.7689,0.8823,1.0000,1.0000,0.1726,13182.94,30397112.1,0.0836,
4465,982.19,88.12,0.00,0.00,0.00,150.00,0.9500,0.9500,0.1070,0.7773,0.9030,0.9764,1.0000,0.1730,13349.19,30592569.7,0.0852,
5837,-1248.25,143.93,0.00,0.00,0.00,150.00,0.9500,0.9500,0.1027,0.7399,0.8823,1.0000,1.0000,0.1744,12814.42,30677155.0,0.0836,
6522,1333.39,277.44,0.00,0.00,0.00,150.00,0.9500,0.9500,0.1115,0.7715,0.8745,0.6635,1.0000,0.2759,13906.07,30785044.5,0.0851,
4348,-982.19,88.12,0.00,0.00,0.00,150.00,0.9500,0.9500,0.1036,0.7487,0.9030,0.9734,1.0000,0.1744,12920.35,30901461.7,0.0852,
6367,-1333.39,277.44,0.00,0.00,0.00,150.00,0.9500,0.9500,0.1103,0.7430,0.8745,0.6748,1.0000,0.2788,13759.10,30965033.1,0.0852,
5209,1108.38,113.61,0.00,0.00,0.00,150.00,0.9500,0.9500,0.1088,0.7728,0.8931,1.0000,1.0000,0.1747,13575.85,31071165.5,0.0856,
2442,629.29,36.15,0.00,0.00,0.00,150.00,0.9500,0.9500,0.1121,0.8003,0.9318,1.0000,1.0000,0.1666,13988.18,31143103.6,0.0864,
