Heliostat ID,Pos-x,Pos-y,Pos-z,Aim-x,Aim-y,Aim-z,Track-x,Track-y,Track-z,Reflectivity,Soiling,Total eff,Cosine eff,Attenuation,Blocking,Shading,Intercept eff.,Annual efficiency,
568,-201.34,189.81,0.00,-6.19,5.83,150.00,0.334,-0.450,0.829,0.9500,0.9500,0.7692,0.8855,0.9626,1.0000,1.0000,1.0000,0.7023,
705,198.07,229.04,0.00,5.56,6.43,150.00,-0.350,-0.487,0.800,0.9500,0.9500,0.7762,0.8955,0.9604,1.0000,1.0000,1.0000,0.7058,
53,-129.19,8.48,0.00,-8.48,0.56,150.00,0.312,-0.128,0.942,0.9500,0.9500,0.8202,0.9334,0.9737,1.0000,1.0000,1.0000,0.7056,
1348,-88.93,423.63,0.00,-1.75,8.32,150.00,0.086,-0.647,0.758,0.9500,0.9500,0.7420,0.8660,0.9493,1.0000,1.0000,1.0000,0.7028,
1347,-117.92,416.49,0.00,-2.32,8.18,150.00,0.123,-0.639,0.759,0.9500,0.9500,0.7405,0.8643,0.9493,1.0000,1.0000,1.0000,0.7025,
1265,126.82,395.37,0.00,2.60,8.09,150.00,-0.189,-0.624,0.758,0.9500,0.9500,0.7501,0.8741,0.9508,1.0000,1.0000,1.0000,0.7033,
1175,159.87,363.99,0.00,3.42,7.78,150.00,-0.239,-0.600,0.764,0.9500,0.9500,0.7536,0.8768,0.9523,1.0000,1.0000,1.0000,0.7031,
992,123.33,343.30,0.00,2.87,8.00,150.00,-0.201,-0.602,0.773,0.9500,0.9500,0.7624,0.8846,0.9552,0.9998,1.0000,1.0000,0.7108,
384,-193.88,133.53,0.00,-7.00,4.82,150.00,0.359,-0.375,0.855,0.9500,0.9500,0.7805,0.8953,0.9660,1.0000,1.0000,1.0000,0.7013,
1264,99.27,403.17,0.00,2.03,8.25,150.00,-0.154,-0.634,0.758,0.9500,0.9500,0.7503,0.8743,0.9508,1.0000,1.0000,1.0000,0.7038,
1071,-188.50,331.29,0.00,-4.20,7.39,150.00,0.239,-0.579,0.780,0.9500,0.9500,0.7466,0.8673,0.9537,1.0000,1.0000,1.0000,0.7068,
887,-211.95,275.78,0.00,-5.18,6.74,150.00,0.295,-0.530,0.795,0.9500,0.9500,0.7513,0.8702,0.9566,1.0000,1.0000,1.0000,0.7046,
766,194.77,249.88,0.00,5.23,6.70,150.00,-0.335,-0.508,0.794,0.9500,0.9500,0.7726,0.8925,0.9592,1.0000,1.0000,1.0000,0.7066,
1353,59.52,428.75,0.00,1.17,8.42,150.00,-0.100,-0.650,0.754,0.9500,0.9500,0.7461,0.8708,0.9493,1.0000,1.0000,1.0000,0.7042,
826,189.84,270.95,0.00,4.88,6.96,150.00,-0.317,-0.528,0.788,0.9500,0.9500,0.7692,0.8896,0.9580,1.0000,1.0000,1.0000,0.7045,
173,158.54,62.57,0.00,7.91,3.12,150.00,-0.389,-0.250,0.887,0.9500,0.9500,0.8194,0.9351,0.9709,1.0000,1.0000,1.0000,0.7058,
1255,-153.76,385.69,0.00,-3.15,7.90,150.00,0.175,-0.618,0.766,0.9500,0.9500,0.7421,0.8648,0.9508,1.0000,1.0000,1.0000,0.7025,
31,112.49,-1.14,0.00,8.50,-0.09,150.00,-0.321,-0.100,0.942,0.9500,0.9500,0.8412,0.9563,0.9747,1.0000,1.0000,1.0000,0.7107,
1349,-59.52,428.75,0.00,-1.17,8.42,150.00,0.049,-0.652,0.757,0.9500,0.9500,0.7432,0.8675,0.9493,1.0000,1.0000,1.0000,0.7042,
260,169.08,96.01,0.00,7.39,4.20,150.00,-0.389,-0.314,0.866,0.9500,0.9500,0.8113,0.9276,0.9692,1.0000,1.0000,1.0000,0.7062,
1256,-126.82,395.37,0.00,-2.60,8.09,150.00,0.140,-0.629,0.765,0.9500,0.9500,0.7438,0.8668,0.9508,1.0000,1.0000,1.0000,0.7034,
630,-200.45,209.23,0.00,-5.88,6.14,150.00,0.320,-0.473,0.821,0.9500,0.9500,0.7663,0.8831,0.9615,1.0000,1.0000,1.0000,0.7042,
1257,-99.27,403.17,0.00,-2.03,8.25,150.00,0.104,-0.638,0.763,0.9500,0.9500,0.7454,0.8686,0.9508,1.0000,1.0000,1.0000,0.7038,
1352,29.83,431.83,0.00,0.59,8.48,150.00,-0.063,-0.654,0.754,0.9500,0.9500,0.7457,0.8704,0.9493,1.0000,1.0000,1.0000,0.7050,
385,-179.30,152.55,0.00,-6.47,5.51,150.00,0.328,-0.410,0.851,0.9500,0.9500,0.7843,0.8996,0.9660,1.0000,1.0000,1.0000,0.7048,
982,-123.33,343.30,0.00,-2.87,8.00,150.00,0.152,-0.607,0.780,0.9500,0.9500,0.7463,0.8768,0.9552,0.9875,1.0000,1.0000,0.7108,
1163,-159.87,363.99,0.00,-3.42,7.78,150.00,0.191,-0.606,0.772,0.9500,0.9500,0.7454,0.8673,0.9523,1.0000,1.0000,1.0000,0.7031,
1350,-29.83,431.83,0.00,-0.59,8.48,150.00,0.012,-0.655,0.755,0.9500,0.9500,0.7443,0.8687,0.9493,1.0000,1.0000,1.0000,0.7050,
1351,0.00,432.86,0.00,0.00,8.50,150.00,-0.026,-0.656,0.755,0.9500,0.9500,0.7451,0.8697,0.9493,1.0000,1.0000,1.0000,0.7053,
1263,71.24,409.05,0.00,1.46,8.37,150.00,-0.117,-0.642,0.758,0.9500,0.9500,0.7502,0.8742,0.9508,1.0000,1.0000,1.0000,0.7054,
1085,165.22,343.49,0.00,3.68,7.66,150.00,-0.254,-0.587,0.769,0.9500,0.9500,0.7574,0.8800,0.9537,1.0000,1.0000,1.0000,0.7111,
691,-198.07,229.04,0.00,-5.56,6.43,150.00,0.306,-0.495,0.814,0.9500,0.9500,0.7635,0.8809,0.9604,1.0000,1.0000,1.0000,0.7058,
462,183.65,173.12,0.00,6.19,5.83,150.00,-0.365,-0.430,0.826,0.9500,0.9500,0.7921,0.9099,0.9646,1.0000,1.0000,1.0000,0.7079,
1258,-71.24,409.05,0.00,-1.46,8.37,150.00,0.067,-0.645,0.762,0.9500,0.9500,0.7467,0.8701,0.9508,1.0000,1.0000,1.0000,0.7054,
1165,-108.30,382.51,0.00,-2.32,8.18,150.00,0.120,-0.629,0.768,0.9500,0.9500,0.7489,0.8713,0.9523,1.0000,1.0000,1.0000,0.7046,
523,183.01,191.03,0.00,5.88,6.14,150.00,-0.354,-0.452,0.819,0.9500,0.9500,0.7886,0.9068,0.9636,1.0000,1.0000,1.0000,0.7090,
991,99.37,350.99,0.00,2.32,8.18,150.00,-0.167,-0.613,0.773,0.9500,0.9500,0.7629,0.8850,0.9552,1.0000,1.0000,1.0000,0.7135,
1174,134.40,374.14,0.00,2.87,8.00,150.00,-0.205,-0.613,0.763,0.9500,0.9500,0.7541,0.8774,0.9523,1.0000,1.0000,1.0000,0.7059,
753,-194.77,249.88,0.00,-5.23,6.70,150.00,0.289,-0.516,0.806,0.9500,0.9500,0.7606,0.8786,0.9592,1.0000,1.0000,1.0000,0.7067,
814,-189.84,270.95,0.00,-4.88,6.96,150.00,0.271,-0.536,0.799,0.9500,0.9500,0.7579,0.8766,0.9580,1.0000,1.0000,1.0000,0.7052,
1262,42.88,412.99,0.00,0.88,8.45,150.00,-0.081,-0.647,0.758,0.9500,0.9500,0.7499,0.8739,0.9508,1.0000,1.0000,1.0000,0.7064,
1172,81.68,389.07,0.00,1.75,8.32,150.00,-0.134,-0.633,0.763,0.9500,0.9500,0.7545,0.8778,0.9523,1.0000,1.0000,1.0000,0.7064,
1173,108.30,382.51,0.00,2.32,8.18,150.00,-0.170,-0.624,0.763,0.9500,0.9500,0.7544,0.8778,0.9523,1.0000,1.0000,1.0000,0.7064,
10,-112.49,-1.14,0.00,-8.50,-0.09,150.00,0.279,-0.102,0.955,0.9500,0.9500,0.8295,0.9430,0.9747,1.0000,1.0000,1.0000,0.7107,
1259,-42.88,412.99,0.00,-0.88,8.45,150.00,0.030,-0.649,0.760,0.9500,0.9500,0.7478,0.8715,0.9508,1.0000,1.0000,1.0000,0.7064,
1261,14.32,414.96,0.00,0.29,8.49,150.00,-0.044,-0.650,0.759,0.9500,0.9500,0.7495,0.8734,0.9508,1.0000,1.0000,1.0000,0.7070,
583,181.00,209.30,0.00,5.56,6.43,150.00,-0.340,-0.474,0.812,0.9500,0.9500,0.7852,0.9038,0.9626,1.0000,1.0000,1.0000,0.7098,
304,171.91,114.30,0.00,7.08,4.71,150.00,-0.383,-0.346,0.857,0.9500,0.9500,0.8075,0.9241,0.9682,1.0000,1.0000,1.0000,0.7085,
1260,-14.32,414.96,0.00,-0.29,8.49,150.00,-0.007,-0.651,0.759,0.9500,0.9500,0.7488,0.8725,0.9508,1.0000,1.0000,1.0000,0.7070,
983,-99.37,350.99,0.00,-2.32,8.18,150.00,0.118,-0.617,0.778,0.9500,0.9500,0.7492,0.8786,0.9552,0.9891,1.0000,1.0000,0.7135,
156,-158.54,62.57,0.00,-7.91,3.12,150.00,0.347,-0.254,0.903,0.9500,0.9500,0.8051,0.9188,0.9709,1.0000,1.0000,1.0000,0.7059,
127,140.01,42.92,0.00,8.13,2.49,150.00,-0.366,-0.209,0.907,0.9500,0.9500,0.8301,0.9457,0.9726,1.0000,1.0000,1.0000,0.7104,
1164,-134.40,374.14,0.00,-2.87,8.00,150.00,0.156,-0.619,0.770,0.9500,0.9500,0.7473,0.8694,0.9523,1.0000,1.0000,1.0000,0.7059,
1166,-81.68,389.07,0.00,-1.75,8.32,150.00,0.084,-0.636,0.767,0.9500,0.9500,0.7503,0.8730,0.9523,1.0000,1.0000,1.0000,0.7064,
1072,-165.22,343.49,0.00,-3.68,7.66,150.00,0.206,-0.594,0.778,0.9500,0.9500,0.7487,0.8698,0.9537,1.0000,1.0000,1.0000,0.7111,
245,-169.08,96.01,0.00,-7.39,4.20,150.00,0.347,-0.319,0.882,0.9500,0.9500,0.7970,0.9113,0.9692,1.0000,1.0000,1.0000,0.7063,
75,126.98,25.27,0.00,8.34,1.66,150.00,-0.347,-0.168,0.923,0.9500,0.9500,0.8368,0.9523,0.9737,1.0000,1.0000,1.0000,0.7122,
1171,54.67,393.77,0.00,1.17,8.42,150.00,-0.098,-0.639,0.763,0.9500,0.9500,0.7543,0.8777,0.9523,1.0000,1.0000,1.0000,0.7077,
990,74.95,357.00,0.00,1.75,8.32,150.00,-0.132,-0.621,0.772,0.9500,0.9500,0.7629,0.8850,0.9552,1.0000,1.0000,1.0000,0.7157,
1167,-54.67,393.77,0.00,-1.17,8.42,150.00,0.048,-0.641,0.766,0.9500,0.9500,0.7515,0.8744,0.9523,1.0000,1.0000,1.0000,0.7077,
446,-183.65,173.12,0.00,-6.19,5.83,150.00,0.322,-0.437,0.840,0.9500,0.9500,0.7789,0.8947,0.9646,1.0000,1.0000,1.0000,0.7080,
644,178.13,228.53,0.00,5.23,6.70,150.00,-0.326,-0.496,0.805,0.9500,0.9500,0.7816,0.9007,0.9615,1.0000,1.0000,1.0000,0.7116,
1170,27.40,396.60,0.00,0.59,8.48,150.00,-0.062,-0.643,0.763,0.9500,0.9500,0.7540,0.8772,0.9523,1.0000,1.0000,1.0000,0.7085,
1084,141.16,354.07,0.00,3.15,7.90,150.00,-0.220,-0.601,0.768,0.9500,0.9500,0.7580,0.8807,0.9537,1.0000,1.0000,1.0000,0.7146,
508,-183.01,191.03,0.00,-5.88,6.14,150.00,0.310,-0.460,0.832,0.9500,0.9500,0.7758,0.8921,0.9636,1.0000,1.0000,1.0000,0.7090,
984,-74.95,357.00,0.00,-1.75,8.32,150.00,0.082,-0.625,0.777,0.9500,0.9500,0.7519,0.8803,0.9552,0.9909,1.0000,1.0000,0.7157,
1168,-27.40,396.60,0.00,-0.59,8.48,150.00,0.011,-0.644,0.765,0.9500,0.9500,0.7526,0.8756,0.9523,1.0000,1.0000,1.0000,0.7085,
825,161.31,288.85,0.00,4.14,7.42,150.00,-0.273,-0.555,0.786,0.9500,0.9500,0.7707,0.8914,0.9580,1.0000,1.0000,1.0000,0.7086,
1169,0.00,397.55,0.00,0.00,8.50,150.00,-0.025,-0.645,0.764,0.9500,0.9500,0.7534,0.8765,0.9523,1.0000,1.0000,1.0000,0.7088,
704,173.76,247.99,0.00,4.88,6.96,150.00,-0.309,-0.516,0.798,0.9500,0.9500,0.7780,0.8976,0.9604,1.0000,1.0000,1.0000,0.7115,
216,151.93,101.01,0.00,7.08,4.71,150.00,-0.361,-0.330,0.872,0.9500,0.9500,0.8190,0.9355,0.9700,1.0000,1.0000,1.0000,0.7113,
765,168.36,268.39,0.00,4.52,7.20,150.00,-0.292,-0.536,0.792,0.9500,0.9500,0.7743,0.8945,0.9592,1.0000,1.0000,1.0000,0.7107,
569,-181.00,209.30,0.00,-5.56,6.43,150.00,0.296,-0.482,0.825,0.9500,0.9500,0.7729,0.8897,0.9626,1.0000,1.0000,1.0000,0.7098,
347,172.96,133.42,0.00,6.73,5.19,150.00,-0.374,-0.377,0.847,0.9500,0.9500,0.8039,0.9209,0.9673,1.0000,1.0000,1.0000,0.7111,
989,50.16,361.32,0.00,1.17,8.42,150.00,-0.097,-0.627,0.773,0.9500,0.9500,0.7628,0.8849,0.9552,1.0000,1.0000,1.0000,0.7175,
290,-171.91,114.30,0.00,-7.08,4.71,150.00,0.341,-0.352,0.872,0.9500,0.9500,0.7935,0.9081,0.9682,1.0000,1.0000,1.0000,0.7086,
1073,-141.16,354.07,0.00,-3.15,7.90,150.00,0.172,-0.607,0.776,0.9500,0.9500,0.7506,0.8720,0.9537,1.0000,1.0000,1.0000,0.7146,
105,-140.01,42.92,0.00,-8.13,2.49,150.00,0.324,-0.213,0.922,0.9500,0.9500,0.8167,0.9304,0.9726,1.0000,1.0000,1.0000,0.7105,
985,-50.16,361.32,0.00,-1.17,8.42,150.00,0.047,-0.630,0.775,0.9500,0.9500,0.7545,0.8817,0.9552,0.9928,1.0000,1.0000,0.7175,
54,-126.98,25.27,0.00,-8.34,1.66,150.00,0.305,-0.171,0.937,0.9500,0.9500,0.8241,0.9379,0.9737,1.0000,1.0000,1.0000,0.7122,
815,-161.31,288.85,0.00,-4.14,7.42,150.00,0.226,-0.562,0.796,0.9500,0.9500,0.7612,0.8803,0.9580,1.0000,1.0000,1.0000,0.7086,
631,-178.13,228.53,0.00,-5.23,6.70,150.00,0.281,-0.504,0.817,0.9500,0.9500,0.7699,0.8872,0.9615,1.0000,1.0000,1.0000,0.7116,
754,-168.36,268.39,0.00,-4.52,7.20,150.00,0.246,-0.544,0.803,0.9500,0.9500,0.7640,0.8825,0.9592,1.0000,1.0000,1.0000,0.7107,
692,-173.76,247.99,0.00,-4.88,6.96,150.00,0.264,-0.524,0.810,0.9500,0.9500,0.7670,0.8849,0.9604,1.0000,1.0000,1.0000,0.7114,
988,25.14,363.92,0.00,0.59,8.48,150.00,-0.061,-0.631,0.773,0.9500,0.9500,0.7616,0.8844,0.9552,0.9989,1.0000,1.0000,0.7187,
1083,116.42,362.95,0.00,2.60,8.09,150.00,-0.186,-0.613,0.768,0.9500,0.9500,0.7584,0.8811,0.9537,1.0000,1.0000,1.0000,0.7175,
986,-25.14,363.92,0.00,-0.59,8.48,150.00,0.011,-0.633,0.774,0.9500,0.9500,0.7570,0.8828,0.9552,0.9947,1.0000,1.0000,0.7187,
30,111.39,15.75,0.00,8.42,1.19,150.00,-0.317,-0.144,0.937,0.9500,0.9500,0.8450,0.9606,0.9747,1.0000,1.0000,1.0000,0.7173,
461,165.09,190.90,0.00,5.56,6.43,150.00,-0.330,-0.461,0.824,0.9500,0.9500,0.7943,0.9124,0.9646,1.0000,1.0000,1.0000,0.7150,
987,0.00,364.78,0.00,0.00,8.50,150.00,-0.025,-0.633,0.774,0.9500,0.9500,0.7594,0.8838,0.9552,0.9968,1.0000,1.0000,0.7192,
202,-151.93,101.01,0.00,-7.08,4.71,150.00,0.318,-0.335,0.887,0.9500,0.9500,0.8058,0.9204,0.9700,1.0000,1.0000,1.0000,0.7113,
334,-172.96,133.42,0.00,-6.73,5.19,150.00,0.331,-0.384,0.862,0.9500,0.9500,0.7903,0.9052,0.9673,1.0000,1.0000,1.0000,0.7112,
1074,-116.42,362.95,0.00,-2.60,8.09,150.00,0.137,-0.618,0.774,0.9500,0.9500,0.7523,0.8740,0.9537,1.0000,1.0000,1.0000,0.7175,
903,150.77,313.44,0.00,3.68,7.66,150.00,-0.248,-0.575,0.779,0.9500,0.9500,0.7665,0.8878,0.9566,1.0000,1.0000,1.0000,0.7177,
522,162.63,208.65,0.00,5.23,6.70,150.00,-0.316,-0.483,0.817,0.9500,0.9500,0.7906,0.9091,0.9636,1.0000,1.0000,1.0000,0.7166,
582,158.78,226.62,0.00,4.88,6.96,150.00,-0.301,-0.504,0.810,0.9500,0.9500,0.7870,0.9059,0.9626,1.0000,1.0000,1.0000,0.7162,
896,-11.99,347.61,0.00,-0.29,8.49,150.00,-0.007,-0.626,0.780,0.9500,0.9500,0.7623,0.8874,0.9566,0.9949,1.0000,1.0000,0.7207,
1082,91.13,370.11,0.00,2.03,8.25,150.00,-0.151,-0.623,0.767,0.9500,0.9500,0.7586,0.8813,0.9537,1.0000,1.0000,1.0000,0.7197,
824,131.10,303.76,0.00,3.37,7.80,150.00,-0.226,-0.577,0.785,0.9500,0.9500,0.7718,0.8926,0.9580,1.0000,1.0000,1.0000,0.7124,
172,148.21,84.16,0.00,7.39,4.20,150.00,-0.363,-0.298,0.883,0.9500,0.9500,0.8232,0.9395,0.9709,1.0000,1.0000,1.0000,0.7154,
897,11.99,347.61,0.00,0.29,8.49,150.00,-0.043,-0.626,0.779,0.9500,0.9500,0.7524,0.8882,0.9566,0.9812,1.0000,1.0000,0.7207,
764,140.19,284.12,0.00,3.76,7.62,150.00,-0.247,-0.560,0.791,0.9500,0.9500,0.7756,0.8959,0.9592,1.0000,1.0000,1.0000,0.7138,
259,153.96,118.76,0.00,6.73,5.19,150.00,-0.355,-0.361,0.862,0.9500,0.9500,0.8149,0.9317,0.9692,1.0000,1.0000,1.0000,0.7162,
703,147.64,264.37,0.00,4.14,7.42,150.00,-0.266,-0.542,0.797,0.9500,0.9500,0.7795,0.8993,0.9604,1.0000,1.0000,1.0000,0.7152,
643,153.97,245.46,0.00,4.52,7.20,150.00,-0.284,-0.524,0.803,0.9500,0.9500,0.7832,0.9026,0.9615,1.0000,1.0000,1.0000,0.7159,
447,-165.09,190.90,0.00,-5.56,6.43,150.00,0.285,-0.468,0.836,0.9500,0.9500,0.7824,0.8988,0.9646,1.0000,1.0000,1.0000,0.7150,
1075,-91.13,370.11,0.00,-2.03,8.25,150.00,0.101,-0.627,0.772,0.9500,0.9500,0.7538,0.8757,0.9537,1.0000,1.0000,1.0000,0.7197,
11,-111.39,15.75,0.00,-8.42,1.19,150.00,0.274,-0.146,0.950,0.9500,0.9500,0.8335,0.9475,0.9747,1.0000,1.0000,1.0000,0.7173,
126,134.12,58.81,0.00,7.78,3.41,150.00,-0.350,-0.247,0.904,0.9500,0.9500,0.8332,0.9492,0.9726,1.0000,1.0000,1.0000,0.7173,
890,-150.77,313.44,0.00,-3.68,7.66,150.00,0.201,-0.582,0.788,0.9500,0.9500,0.7579,0.8778,0.9566,1.0000,1.0000,1.0000,0.7177,
823,99.53,315.51,0.00,2.56,8.11,150.00,-0.177,-0.595,0.784,0.9500,0.9500,0.7724,0.8933,0.9580,1.0000,1.0000,1.0000,0.7133,
816,-131.10,303.76,0.00,-3.37,7.80,150.00,0.178,-0.583,0.793,0.9500,0.9500,0.7640,0.8836,0.9580,1.0000,1.0000,1.0000,0.7124,
1081,65.40,375.51,0.00,1.46,8.37,150.00,-0.115,-0.631,0.767,0.9500,0.9500,0.7586,0.8813,0.9537,1.0000,1.0000,1.0000,0.7213,
822,66.93,324.00,0.00,1.72,8.32,150.00,-0.127,-0.607,0.784,0.9500,0.9500,0.7726,0.8935,0.9580,1.0000,1.0000,1.0000,0.7135,
570,-158.78,226.62,0.00,-4.88,6.96,150.00,0.255,-0.510,0.821,0.9500,0.9500,0.7763,0.8936,0.9626,1.0000,1.0000,1.0000,0.7162,
509,-162.63,208.65,0.00,-5.23,6.70,150.00,0.271,-0.490,0.828,0.9500,0.9500,0.7793,0.8961,0.9636,1.0000,1.0000,1.0000,0.7166,
755,-140.19,284.12,0.00,-3.76,7.62,150.00,0.200,-0.567,0.800,0.9500,0.9500,0.7670,0.8860,0.9592,1.0000,1.0000,1.0000,0.7138,
74,122.60,41.63,0.00,8.05,2.73,150.00,-0.334,-0.209,0.919,0.9500,0.9500,0.8402,0.9562,0.9737,1.0000,1.0000,1.0000,0.7191,
1076,-65.40,375.51,0.00,-1.46,8.37,150.00,0.065,-0.633,0.771,0.9500,0.9500,0.7551,0.8773,0.9537,1.0000,1.0000,1.0000,0.7213,
762,79.81,306.61,0.00,2.14,8.23,150.00,-0.151,-0.595,0.789,0.9500,0.9500,0.7768,0.8973,0.9592,1.0000,1.0000,1.0000,0.7140,
818,-66.93,324.00,0.00,-1.72,8.32,150.00,0.078,-0.611,0.788,0.9500,0.9500,0.7686,0.8889,0.9580,1.0000,1.0000,1.0000,0.7135,
817,-99.53,315.51,0.00,-2.56,8.11,150.00,0.129,-0.599,0.790,0.9500,0.9500,0.7665,0.8865,0.9580,1.0000,1.0000,1.0000,0.7134,
693,-147.64,264.37,0.00,-4.14,7.42,150.00,0.219,-0.549,0.807,0.9500,0.9500,0.7702,0.8886,0.9604,1.0000,1.0000,1.0000,0.7152,
1080,39.37,379.13,0.00,0.88,8.45,150.00,-0.080,-0.636,0.768,0.9500,0.9500,0.7583,0.8810,0.9537,1.0000,1.0000,1.0000,0.7224,
632,-153.97,245.46,0.00,-4.52,7.20,150.00,0.238,-0.530,0.814,0.9500,0.9500,0.7732,0.8910,0.9615,1.0000,1.0000,1.0000,0.7159,
1077,-39.37,379.13,0.00,-0.88,8.45,150.00,0.029,-0.638,0.770,0.9500,0.9500,0.7562,0.8785,0.9537,1.0000,1.0000,1.0000,0.7224,
157,-148.21,84.16,0.00,-7.39,4.20,150.00,0.321,-0.303,0.897,0.9500,0.9500,0.8099,0.9243,0.9709,1.0000,1.0000,1.0000,0.7154,
1079,13.14,380.94,0.00,0.29,8.49,150.00,-0.043,-0.639,0.768,0.9500,0.9500,0.7578,0.8804,0.9537,1.0000,1.0000,1.0000,0.7230,
821,33.64,329.13,0.00,0.86,8.46,150.00,-0.076,-0.616,0.784,0.9500,0.9500,0.7722,0.8931,0.9580,1.0000,1.0000,1.0000,0.7150,
1078,-13.14,380.94,0.00,-0.29,8.49,150.00,-0.007,-0.639,0.769,0.9500,0.9500,0.7571,0.8796,0.9537,1.0000,1.0000,1.0000,0.7230,
246,-153.96,118.76,0.00,-6.73,5.19,150.00,0.312,-0.367,0.876,0.9500,0.9500,0.8020,0.9169,0.9692,1.0000,1.0000,1.0000,0.7162,
757,-79.81,306.61,0.00,-2.14,8.23,150.00,0.102,-0.599,0.794,0.9500,0.9500,0.7720,0.8917,0.9592,1.0000,1.0000,1.0000,0.7141,
819,-33.64,329.13,0.00,-0.86,8.46,150.00,0.027,-0.617,0.786,0.9500,0.9500,0.7703,0.8909,0.9580,1.0000,1.0000,1.0000,0.7150,
303,154.20,137.26,0.00,6.35,5.65,150.00,-0.345,-0.392,0.853,0.9500,0.9500,0.8110,0.9280,0.9682,1.0000,1.0000,1.0000,0.7191,
820,0.00,330.84,0.00,0.00,8.50,150.00,-0.025,-0.619,0.785,0.9500,0.9500,0.7715,0.8923,0.9580,1.0000,1.0000,1.0000,0.7155,
460,144.82,206.70,0.00,4.88,6.96,150.00,-0.291,-0.489,0.822,0.9500,0.9500,0.7961,0.9145,0.9646,1.0000,1.0000,1.0000,0.7212,
763,110.57,296.90,0.00,2.97,7.97,150.00,-0.200,-0.580,0.790,0.9500,0.9500,0.7764,0.8969,0.9592,1.0000,1.0000,1.0000,0.7160,
106,-134.12,58.81,0.00,-7.78,3.41,150.00,0.308,-0.251,0.918,0.9500,0.9500,0.8204,0.9346,0.9726,1.0000,1.0000,1.0000,0.7174,
695,-91.10,288.78,0.00,-2.56,8.11,150.00,0.125,-0.585,0.801,0.9500,0.9500,0.7754,0.8946,0.9604,1.0000,1.0000,1.0000,0.7145,
761,48.22,313.13,0.00,1.29,8.40,150.00,-0.101,-0.605,0.790,0.9500,0.9500,0.7767,0.8972,0.9592,1.0000,1.0000,1.0000,0.7158,
581,134.91,241.59,0.00,4.14,7.42,150.00,-0.259,-0.529,0.808,0.9500,0.9500,0.7885,0.9076,0.9626,1.0000,1.0000,1.0000,0.7193,
55,-122.60,41.63,0.00,-8.05,2.73,150.00,0.292,-0.212,0.933,0.9500,0.9500,0.8280,0.9423,0.9737,1.0000,1.0000,1.0000,0.7192,
702,119.99,278.02,0.00,3.37,7.80,150.00,-0.221,-0.564,0.796,0.9500,0.9500,0.7806,0.9005,0.9604,1.0000,1.0000,1.0000,0.7189,
758,-48.22,313.13,0.00,-1.29,8.40,150.00,0.052,-0.608,0.793,0.9500,0.9500,0.7738,0.8938,0.9592,1.0000,1.0000,1.0000,0.7158,
642,128.21,259.84,0.00,3.76,7.62,150.00,-0.240,-0.547,0.802,0.9500,0.9500,0.7845,0.9040,0.9615,1.0000,1.0000,1.0000,0.7193,
215,136.28,121.30,0.00,6.35,5.65,150.00,-0.325,-0.373,0.869,0.9500,0.9500,0.8222,0.9392,0.9700,1.0000,1.0000,1.0000,0.7214,
756,-110.57,296.90,0.00,-2.97,7.97,150.00,0.152,-0.585,0.797,0.9500,0.9500,0.7697,0.8891,0.9592,1.0000,1.0000,1.0000,0.7160,
700,61.26,296.54,0.00,1.72,8.32,150.00,-0.125,-0.594,0.795,0.9500,0.9500,0.7813,0.9014,0.9604,1.0000,1.0000,1.0000,0.7165,
701,91.10,288.78,0.00,2.56,8.11,150.00,-0.173,-0.581,0.795,0.9500,0.9500,0.7812,0.9012,0.9604,1.0000,1.0000,1.0000,0.7169,
760,16.13,316.41,0.00,0.43,8.49,150.00,-0.050,-0.611,0.790,0.9500,0.9500,0.7762,0.8966,0.9592,1.0000,1.0000,1.0000,0.7168,
900,83.15,337.73,0.00,2.03,8.25,150.00,-0.148,-0.611,0.778,0.9500,0.9500,0.7676,0.8891,0.9566,1.0000,1.0000,1.0000,0.7247,
346,152.56,156.34,0.00,5.94,6.08,150.00,-0.331,-0.422,0.844,0.9500,0.9500,0.8071,0.9245,0.9673,1.0000,1.0000,1.0000,0.7213,
759,-16.13,316.41,0.00,-0.43,8.49,150.00,0.001,-0.612,0.791,0.9500,0.9500,0.7752,0.8955,0.9592,1.0000,1.0000,1.0000,0.7168,
521,140.57,224.10,0.00,4.52,7.20,150.00,-0.276,-0.510,0.815,0.9500,0.9500,0.7922,0.9110,0.9636,1.0000,1.0000,1.0000,0.7234,
448,-144.82,206.70,0.00,-4.88,6.96,150.00,0.246,-0.496,0.833,0.9500,0.9500,0.7857,0.9025,0.9646,1.0000,1.0000,1.0000,0.7212,
696,-61.26,296.54,0.00,-1.72,8.32,150.00,0.076,-0.597,0.799,0.9500,0.9500,0.7775,0.8970,0.9604,1.0000,1.0000,1.0000,0.7165,
571,-134.91,241.59,0.00,-4.14,7.42,150.00,0.212,-0.535,0.818,0.9500,0.9500,0.7794,0.8971,0.9626,1.0000,1.0000,1.0000,0.7193,
29,107.77,32.28,0.00,8.14,2.44,150.00,-0.306,-0.187,0.933,0.9500,0.9500,0.8486,0.9647,0.9747,1.0000,1.0000,1.0000,0.7243,
640,72.99,280.41,0.00,2.14,8.23,150.00,-0.147,-0.581,0.801,0.9500,0.9500,0.7856,0.9054,0.9615,1.0000,1.0000,1.0000,0.7187,
